from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,input_seg_size,num_mem_tokens,model_path,best_valid_exact_match
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,constant_with_warmup,998,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_constant_with_warmup_adamw_wd1e-03_998_mem10/run_1,72.54340362548828
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,constant_with_warmup,998,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_constant_with_warmup_adamw_wd1e-03_998_mem10/run_2,72.35070037841797
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,linear,998,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_linear_adamw_wd1e-03_998_mem10/run_1,67.4374008178711
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,linear,998,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_linear_adamw_wd1e-03_998_mem10/run_2,72.54340362548828
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,constant_with_warmup,1497,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_constant_with_warmup_adamw_wd1e-03_1497_mem10/run_1,56.262001037597656
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,constant_with_warmup,1497,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_constant_with_warmup_adamw_wd1e-03_1497_mem10/run_2,70.231201171875
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,linear,1497,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_linear_adamw_wd1e-03_1497_mem10/run_1,56.9364013671875
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,linear,1497,,10,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_linear_adamw_wd1e-03_1497_mem10/run_2,56.4547004699707
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,constant_with_warmup,972,,25,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_constant_with_warmup_adamw_wd1e-03_972_mem25/run_1,73.12139892578125
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,constant_with_warmup,972,,25,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_constant_with_warmup_adamw_wd1e-03_972_mem25/run_2,72.73600006103516
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,linear,972,,25,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_linear_adamw_wd1e-03_972_mem25/run_1,73.9884033203125
t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0007,8,2,linear,972,,25,../runs/finetune/gridsearch/contract_nli/t5-base/lr7e-04_linear_adamw_wd1e-03_972_mem25/run_2,67.14839935302734
